,State,Year,Heart disease,Cancer,Stroke,CLRD,Unintentional injuries,Alzheimer's disease,Diabetes_x,Influenza and pneumonia,Kidney disease,Suicide,Total,Heart disease %,Cancer %,Stroke %,CLRD %,Unintentional injuries %,Alzheimer's disease %,Diabetes %_x,Influenza and pneumonia %,Kidney disease %,Suicide %,Heart disease-AA,Cancer-AA,Stroke-AA,CLRD-AA,Unintentional injuries-AA,Alzheimer's disease-AA,Diabetes_y,Influenza and pneumonia-AA,Kidney disease-AA,Suicide-AA,Total-AA,Heart disease %-AA,Cancer %-AA,Stroke %-AA,CLRD %-AA,Unintentional injuries %-AA,Alzheimer's disease %-AA,Diabetes %_y,Influenza and pneumonia %-AA,Kidney disease %-AA,Suicide %-AA
263,Illinois,2015,25652,24713,5709,5544,4850,3686,2817,2343,2543,1363,79220.0,32.38071194142893,31.195405200706894,7.2065135066902295,6.998232769502651,6.122191365816713,4.652865438020702,3.5559202221661192,2.9575864680636204,3.210047967684928,1.7205251199192122,171.5,167.6,38.4,38.2,35.8,24.4,19.2,15.7,17.3,10.3,538.4,31.85364041604755,31.12927191679049,7.13224368499257,7.095096582466569,6.649331352154532,4.531946508172362,3.566121842496285,2.916047548291233,3.2132243684992576,1.9130757800891531
264,Illinois,2016,25013,24389,5658,5632,5508,3877,2781,2178,2518,1415,78969.0,31.674454532791348,30.884271043067535,7.16483683470729,7.131912522635464,6.974888880446757,4.909521457787233,3.521635071990275,2.7580442958629336,3.1885929921868077,1.7918423685243576,165.7,163.5,37.8,38.1,41.0,25.4,18.7,14.5,17.0,10.7,532.4000000000001,31.12321562734785,30.709992486851984,7.099924868519908,7.1562734785875275,7.700976709241171,4.770848985725018,3.5123966942148757,2.723516153268219,3.193087903831705,2.00976709241172
265,Illinois,2017,25394,24150,6020,5732,6019,4021,2927,2402,2565,1474,80704.0,31.4656026962728,29.924167327517843,7.459357652656622,7.102498017446471,7.458118556701031,4.982404837430611,3.6268338620142746,2.9763084853291035,3.178281126090404,1.8264274385408408,163.3,157.9,38.9,37.6,44.4,25.6,19.2,15.6,16.8,11.2,530.5000000000001,30.782280867106497,29.76437323279924,7.332704995287463,7.087653157398679,8.36946277097078,4.825636192271441,3.619227144203581,2.9406220546654094,3.1668237511781334,2.1112158341187555
266,Indiana,1999,16661,12898,4057,3053,2309,1106,1591,1362,1022,628,44687.0,37.28377380446215,28.862980285094096,9.078702978494864,6.831964553449549,5.167050820149036,2.474992727191353,3.5603195560230048,3.0478662698323897,2.2870185960122633,1.4053304092912928,282.5,217.4,69.0,51.6,38.4,18.9,26.9,23.2,17.3,10.4,755.5999999999999,37.38750661725781,28.771836950767604,9.131815775542616,6.82901005823187,5.082053996823717,2.5013234515616727,3.560084700899947,3.0704076230809956,2.2895712016940184,1.3763896241397566
267,Indiana,2000,16210,12842,4247,3052,2139,1209,1673,1270,1084,683,44409.0,36.50161003400212,28.91756175550001,9.563376792992411,6.872480803440744,4.816591231507126,2.7224211308518544,3.7672543853723344,2.859780675088383,2.440946654957328,1.5379765362876894,272.3,214.7,71.5,51.2,35.4,20.4,28.0,21.4,18.2,11.3,744.4000000000001,36.57979580870499,28.842020419129494,9.60505104782375,6.878022568511552,4.75550779150994,2.7404621171413215,3.761418592154755,2.8747984954325627,2.4449220849005906,1.5180010746910262
268,Indiana,2001,15682,12831,3877,3136,2185,1231,1677,1184,1149,715,43667.0,35.91270295646598,29.38374516225067,8.8785581789452,7.181624567751391,5.003778597109946,2.8190624499049624,3.8404286990175645,2.7114296837428724,2.6312776238349325,1.637392080976481,259.8,211.9,64.3,52.1,35.8,20.5,27.7,19.7,19.1,11.7,722.6,35.95350124550235,29.324660946581787,8.898422363686686,7.210074730141157,4.954331580404095,2.8369775809576527,3.833379463050097,2.726266260725159,2.643232770550789,1.6191530584002214
269,Indiana,2002,15321,12865,3717,3138,2148,1475,1688,1360,1222,743,43677.0,35.077958651006256,29.454861826590655,8.510199876365135,7.184559379078233,4.917920186826018,3.3770634430020374,3.864734299516908,3.11376697117476,2.797811204982027,1.7011241614579755,250.9,209.7,61.0,51.5,34.9,24.3,27.6,22.3,20.1,12.1,714.4000000000001,35.12038073908174,29.353303471444566,8.538633818589023,7.208846584546472,4.88521836506159,3.4014557670772674,3.8633818589025752,3.121500559910414,2.8135498320268755,1.693729003359462
270,Indiana,2003,15467,12933,3627,3264,2196,1515,1731,1365,1235,736,44069.0,35.097233883228576,29.34716013524246,8.23027525017586,7.406566974517234,4.983094692414169,3.4377907372529446,3.927931198801879,3.0974154167328507,2.802423472282103,1.6701082393519255,249.4,207.5,58.7,52.8,35.4,24.6,27.8,22.1,20.0,11.9,710.1999999999999,35.11686848774993,29.217121937482403,8.265277386651649,7.434525485778654,4.984511405237962,3.4638130104196008,3.9143903125880035,3.1117994931005355,2.816108138552521,1.67558434243875
271,Indiana,2004,14636,12552,3454,3145,2395,1552,1673,1136,1244,704,42491.0,34.44494128168318,29.540373255512932,8.128780212280247,7.401567390741569,5.636487726812737,3.6525381845567297,3.937304370337248,2.6735073309642043,2.927678802569956,1.6568214445411968,233.2,199.1,55.3,50.4,38.4,24.9,26.6,18.2,19.9,11.3,677.3,34.43082828879374,29.396131699394658,8.164771888380335,7.4413110881441025,5.6695703528716965,3.6763620256902407,3.9273586298538317,2.6871401151631478,2.9381367193267387,1.6683891923815153
272,Indiana,2005,14542,12796,3296,3471,2480,1651,1719,1317,1284,745,43301.0,33.58352001108519,29.551280570887506,7.611833444955082,8.015981155169627,5.727350407611834,3.8128449689383617,3.969885222050299,3.0415001963003165,2.965289485231288,1.7205145377704905,227.9,199.8,51.9,54.8,39.3,26.0,27.0,20.7,20.3,11.9,679.6,33.53443201883461,29.399646851088878,7.636845203060623,8.063566804002352,5.7828134196586225,3.825779870512066,3.9729252501471453,3.0459093584461447,2.9870512065921133,1.7510300176574456
273,Indiana,2006,14375,12903,3238,3291,2480,1696,1682,1129,1372,824,42990.0,33.438008839264945,30.013956734124214,7.531984182367993,7.6552686671318915,5.768783438008839,3.9451035124447547,3.9125377994882533,2.626192137706443,3.1914398697371484,1.9167248197255176,220.8,197.5,49.9,51.0,38.9,26.1,25.9,17.4,21.1,13.0,661.6,33.37363966142684,29.85187424425635,7.542321644498186,7.708585247883917,5.879685610640871,3.944981862152358,3.9147521160822247,2.6299879081015716,3.189238210399033,1.9649334945586456
274,Indiana,2007,13682,12778,3083,3227,2499,1663,1564,1098,1293,790,41677.0,32.82865849269381,30.65959642008782,7.397365453367565,7.742879765818077,5.996112963984931,3.990210427813902,3.752669338004175,2.634546632435156,3.1024305972118915,1.8955299085826716,205.9,192.6,46.6,49.3,38.8,25.1,23.5,16.5,19.6,12.3,630.1999999999999,32.67216756585212,30.56172643605205,7.394477943509997,7.82291336083783,6.156775626785148,3.982862583306887,3.7289749285940976,2.618216439225643,3.110123770231673,1.9517613456045704
275,Indiana,2008,13663,13137,3114,3878,2558,1971,1683,1318,1363,809,43494.0,31.4135283027544,30.20416609187474,7.1596082218237,8.916172345610889,5.881270979905275,4.531659539246792,3.8694992412746583,3.0303030303030303,3.1337655768611765,1.8600266703453348,201.6,194.3,46.2,58.1,39.5,29.3,24.9,19.5,20.2,12.6,646.2,31.197771587743727,30.068090374497057,7.149489322191272,8.991024450634479,6.112658619622407,4.534199938099659,3.853296193129062,3.0176415970287835,3.12596719281956,1.949860724233983
276,Indiana,2009,13509,13093,3004,3745,2577,1884,1646,1191,1442,828,42919.0,31.475570260257697,30.50630256995736,6.999231109764906,8.725739183112374,6.004333744961439,4.389664251264009,3.8351312938325686,2.7749947575665788,3.3598173303199053,1.9292154989631634,196.7,190.4,44.0,55.5,39.3,27.4,24.1,17.4,21.2,12.8,628.8,31.28180661577608,30.27989821882952,6.997455470737914,8.826335877862595,6.25,4.357506361323155,3.832697201017812,2.767175572519084,3.371501272264631,2.035623409669211
277,Indiana,2010,13388,13164,3082,3794,2534,1940,1587,1175,1516,864,43044.0,31.103057336678745,30.58265960412601,7.160115230926493,8.814236595111979,5.886999349502834,4.507016076572809,3.6869250069696125,2.7297648917386863,3.5219775113837004,2.0072483969891275,191.8,188.6,44.5,55.3,38.5,27.8,22.7,16.9,22.0,13.1,621.2,30.875724404378623,30.36059240180296,7.163554410817771,8.902124919510623,6.197681905988409,4.475209272376047,3.6542176432710876,2.720540888602704,3.541532517707662,2.108821635544108
278,Indiana,2011,13372,13180,3127,4064,2699,2058,1808,1031,1367,881,43587.0,30.67887214077592,30.238373827058528,7.174157432261913,9.323880973684814,6.192213274600225,4.721591300158304,4.148025787505449,2.3653841741803747,3.136256223185812,2.0212448665886615,187.2,185.4,44.2,57.9,40.6,28.9,25.4,14.6,19.4,13.5,617.1,30.335439961108406,30.043753038405445,7.162534435261708,9.382596013612057,6.5791605898557775,4.683195592286501,4.116026575919624,2.3659050397018313,3.1437368335764058,2.187651920272241
279,Indiana,2012,13675,13368,3073,3962,2776,2038,1860,973,1221,940,43886.0,31.160278904434215,30.460739187895914,7.002233058378526,9.027936016041563,6.325479651825184,4.643849974935059,4.238253657202753,2.217107961536709,2.7822084491637424,2.1419131385863373,188.4,184.4,42.7,55.5,41.4,28.1,25.9,13.5,16.9,14.3,611.0999999999999,30.829651448208157,30.17509409261987,6.987399770904927,9.081983308787434,6.774668630338734,4.5982654230076925,4.238258877434135,2.209131075110457,2.765504827360498,2.340042546228114
280,Indiana,2013,13773,13258,2996,4266,2898,2104,1943,1132,1352,944,44666.0,30.835534858729236,29.682532575113065,6.7075627994447675,9.550888819236109,6.488156539649846,4.710518067433842,4.350064926342184,2.5343661845699192,3.0269108494156627,2.1134643800653743,186.2,179.5,40.7,58.4,43.1,28.5,26.3,15.3,18.4,14.3,610.6999999999999,30.489602095955465,29.392500409366306,6.664483379728183,9.562796790568202,7.0574750286556425,4.666775831013592,4.30653348616342,2.5053217619125596,3.012935975110529,2.341575241526118
281,Indiana,2014,13764,13519,3107,4029,2974,2204,1819,1063,1392,948,44819.0,30.71018987482987,30.163546710100626,6.9323278074031105,8.989491064057654,6.635578660835806,4.9175572859724666,4.058546598540797,2.3717619759477007,3.1058256542984,2.1151743680135655,182.7,179.7,41.7,54.0,43.9,29.4,24.4,14.3,18.7,14.3,603.0999999999999,30.293483667716796,29.796053722434092,6.914276239429615,8.95373901508871,7.279058199303599,4.874813463770519,4.045763554966009,2.371082739180899,3.100646658928868,2.371082739180899
282,Indiana,2015,13948,13511,2959,4212,3258,2513,2030,1044,1450,960,45885.0,30.397733464095023,29.445352511714066,6.448730521957066,9.179470415168357,7.10035959463877,5.476735316552251,4.424103737604882,2.275253350768225,3.1600740982892015,2.092186989212161,182.3,176.3,39.1,55.4,47.7,33.1,26.9,13.9,18.9,14.4,608.0,29.983552631578945,28.996710526315788,6.430921052631579,9.111842105263158,7.845394736842105,5.444078947368421,4.4243421052631575,2.286184210526316,3.108552631578947,2.368421052631579
283,Indiana,2016,13952,13424,3040,4214,3496,2678,1992,962,1411,1034,46203.0,30.197173343722266,29.054390407549292,6.579659329480769,9.120619873168408,7.5666082289028855,5.796160422483389,4.311408350107136,2.082115879921217,3.0539142479925547,2.2379499166720778,180.6,172.5,39.5,54.6,51.6,34.9,26.0,12.6,18.4,15.4,606.1,29.797063190892594,28.460650057746246,6.517076390034647,9.008414453060551,8.513446625969312,5.758125721828081,4.289721168124072,2.078864873783204,3.0358026728262657,2.540834845735027
284,Indiana,2017,14445,13462,3150,4375,3978,2771,2096,1078,1440,1092,47887.0,30.1647628792783,28.1120136989162,6.577985674608976,9.136091214734687,8.307056194791906,5.7865391442353875,4.376970785390607,2.2511328753106272,3.0070791655355316,2.280368367197778,183.2,170.0,40.2,55.2,58.7,35.3,26.6,13.8,18.5,16.3,617.8,29.653609582389123,27.516995791518294,6.506960181288443,8.934930398187117,9.501456782130141,5.71382324376821,4.3056005179669805,2.233732599546779,2.9944966008416967,2.6383943023632246
285,Iowa,1999,8699,6346,2317,1643,1123,706,684,1082,226,305,23131.0,37.60753966538412,27.435043880506683,10.016860490251178,7.103021918637327,4.854956551813584,3.0521810557260816,2.9570705978989236,4.677705244044788,0.9770437940426268,1.3185768016946955,240.3,189.1,62.1,46.8,35.2,18.2,19.7,28.4,6.4,10.3,656.4999999999999,36.603198781416616,28.80426504188881,9.45925361766946,7.12871287128713,5.361766945925363,2.7722772277227725,3.000761614623001,4.325971058644326,0.9748667174409751,1.5689261233815692
286,Iowa,2000,8559,6448,2187,1512,1070,769,630,937,313,289,22714.0,37.681606057937834,28.387778462622173,9.628422999031434,6.656687505503214,4.71075107862992,3.3855771770714096,2.7736197939596723,4.125209122127322,1.3780047547767897,1.2723430483402307,236.1,191.7,58.3,42.9,33.4,19.7,18.1,24.8,8.6,9.8,643.4,36.695679204227545,29.794839912962384,9.06123717749456,6.667702828722412,5.191171899285049,3.0618588747280073,2.813179981349083,3.8545228473733295,1.3366490519117191,1.5231582219459125
287,Iowa,2001,8250,6404,2218,1552,1051,863,709,877,220,304,22448.0,36.75160370634355,28.528153955808982,9.880612972202425,6.9137562366357805,4.681931575196009,3.844440484675695,3.1584105488239484,3.906806842480399,0.9800427655024946,1.35424091233072,225.1,188.9,59.1,43.6,32.5,21.8,20.1,22.9,6.0,10.2,630.2,35.71881942240559,29.97461123452872,9.377975245953666,6.918438590923516,5.157092986353538,3.459219295461758,3.1894636623294192,3.6337670580768004,0.9520787051729609,1.6185337987940334
288,Iowa,2002,8181,6473,2226,1580,1093,899,734,942,261,314,22703.0,36.03488525745496,28.511650442672774,9.804871602871867,6.959432674095935,4.814341716953707,3.9598290974761046,3.2330529004977313,4.1492313791128925,1.1496278024930626,1.383077126370964,221.5,189.3,58.5,44.4,33.6,22.6,20.8,24.4,7.1,10.7,632.9000000000001,34.99762995733923,29.909938378890814,9.243166376994786,7.015326275872964,5.308895560120082,3.5708642755569597,3.286459156264812,3.855269394849106,1.1218201927634694,1.690630431347764
289,Iowa,2003,7840,6469,2081,1674,1164,887,727,1032,241,352,22467.0,34.895624693995636,28.7933413450839,9.262473850536342,7.450928027774069,5.180932033649353,3.948012640762007,3.2358570347620956,4.593403658699426,1.072684381537366,1.566742333199804,210.9,187.8,54.5,46.6,35.4,22.1,20.2,26.3,6.5,11.9,622.2,33.89585342333655,30.18322082931533,8.759241401478624,7.489553198328511,5.689488910318225,3.551912568306011,3.2465445194471227,4.226936676309868,1.0446801671488266,1.912568306010929
290,Iowa,2004,7299,6340,1960,1547,1108,968,700,890,266,343,21421.0,34.07403949395453,29.597124317258768,9.149899631203025,7.2218850660566725,5.172494281312731,4.5189300219410855,3.2678212968582234,4.154801363148312,1.2417720928061249,1.6012324354605294,195.0,182.3,50.5,42.7,33.4,24.0,19.5,22.7,7.2,11.5,588.8000000000001,33.118206521739125,30.961277173913043,8.576766304347826,7.252038043478261,5.672554347826086,4.076086956521738,3.3118206521739126,3.8552989130434776,1.2228260869565215,1.9531249999999996
291,Iowa,2005,7437,6453,1902,1703,1202,1082,727,896,250,333,21985.0,33.82760973390948,29.351830793722993,8.651353195360473,7.746190584489425,5.467364111894474,4.92153741187173,3.306800090971117,4.07550602683648,1.137138958380714,1.5146690925631112,196.6,183.7,49.2,47.0,36.7,26.5,20.1,22.4,6.4,11.2,599.8,32.77759253084361,30.626875625208406,8.20273424474825,7.835945315105036,6.118706235411805,4.418139379793265,3.3511170390130047,3.7345781927309107,1.0670223407802601,1.8672890963654554
292,Iowa,2006,7172,6359,1718,1655,1188,1121,804,770,225,334,21346.0,33.59880071207721,29.790124613510727,8.048346294387708,7.753209032137169,5.565445516724445,5.2515693806802215,3.7665136325306845,3.6072332052843623,1.054061650894781,1.5646959617726977,187.1,179.0,43.6,45.2,35.7,27.0,22.0,19.3,5.8,11.2,575.9000000000001,32.48827921514151,31.081785032123626,7.5707588122938,7.848584823754123,6.198992880708456,4.6883139433929495,3.8201076575794404,3.351276263240145,1.0071192915436704,1.9447820802222606
293,Iowa,2007,6880,6376,1686,1660,1252,1202,767,749,272,322,21166.0,32.50496078616649,30.123783426249645,7.965605215912312,7.842766701313428,5.915146933761693,5.67891902107153,3.623736180667107,3.5386941320986485,1.2850798450344894,1.5213077577246528,177.2,176.8,42.8,44.6,37.5,28.7,20.6,18.5,6.9,10.7,564.3000000000001,31.401736664894553,31.330852383483958,7.584618110933899,7.903597377281588,6.645401382243486,5.085947191210349,3.6505404926457556,3.27839801524012,1.2227538543328016,1.8961545277334748
294,Iowa,2008,7284,6424,1732,1848,1266,1332,764,829,304,380,22163.0,32.865586788792136,28.985245679736497,7.814826512656229,8.338221359924198,5.712223074493526,6.010016694490818,3.4471867526959348,3.7404683481478136,1.3716554618057122,1.7145693272571403,185.5,177.1,43.6,49.4,37.8,31.5,20.3,20.3,7.8,12.6,585.9,31.660692951015534,30.22700119474313,7.441542925413894,8.43147294760198,6.451612903225806,5.376344086021505,3.464755077658304,3.464755077658304,1.3312852022529442,2.1505376344086025
295,Iowa,2009,6938,6249,1635,1832,1255,1265,702,661,302,361,21200.0,32.72641509433962,29.476415094339625,7.712264150943396,8.641509433962264,5.919811320754717,5.966981132075472,3.3113207547169807,3.1179245283018866,1.4245283018867925,1.7028301886792452,176.1,170.4,41.2,48.7,37.0,29.9,18.7,16.6,7.6,11.9,558.1,31.55348503852356,30.53216269485755,7.382189571761333,8.726034760795557,6.629636265902168,5.357462820283103,3.3506540046586633,2.974377351729081,1.3617631248880129,2.1322343666009673
296,Iowa,2010,6880,6358,1537,1698,1273,1411,733,560,323,372,21145.0,32.53724284700875,30.068574131000236,7.268857886025065,8.03026720264838,6.020335776779381,6.672972333885078,3.4665405533222984,2.6483802317332703,1.52754788366044,1.759281153937101,173.3,171.9,38.0,44.7,37.2,32.9,19.3,13.7,8.1,12.1,551.2,31.440493468795356,31.186502177068213,6.894049346879536,8.109579100145138,6.748911465892599,5.968795355587807,3.5014513788098696,2.4854862119013057,1.469521044992743,2.1952104499274308
297,Iowa,2011,6736,6481,1432,1833,1369,1406,770,660,316,422,21425.0,31.43990665110852,30.249708284714117,6.683780630105017,8.555425904317387,6.389731621936989,6.562427071178529,3.593932322053676,3.0805134189031502,1.4749124854142357,1.9696616102683782,166.0,173.1,34.9,47.6,39.6,32.4,19.9,15.7,7.8,13.9,550.9,30.132510437465964,31.42131058268288,6.3350880377564,8.640406607369759,7.188237429660556,5.881285169722272,3.6122708295516426,2.8498820112543113,1.415864948266473,2.5231439462697405
298,Iowa,2012,7005,6438,1422,1824,1369,1336,692,664,322,383,21455.0,32.64973199720345,30.00699137730133,6.627825681659287,8.501514798415288,6.380797017012352,6.226986716383127,3.2253553950128175,3.0948496853880214,1.500815660685155,1.785131670939175,170.4,168.6,34.1,46.8,39.7,30.5,17.6,15.6,7.9,12.7,543.9,31.329288472145617,30.99834528405957,6.269534840963413,8.604522890237176,7.2991358705644425,5.607648464791322,3.2358889501746644,2.868174296745725,1.4524728810443097,2.3349880492737634
299,Iowa,2013,6995,6509,1409,1892,1422,1252,747,761,369,447,21803.0,32.0827409072146,29.85368985919369,6.462413429344585,8.677704902995002,6.522038251616751,5.742329037288447,3.426134018254369,3.490345365316699,1.6924276475714353,2.0501765812044215,168.9,168.4,33.9,47.8,40.0,28.2,19.0,17.8,8.8,14.4,547.1999999999999,30.866228070175445,30.774853801169595,6.1951754385964914,8.735380116959066,7.309941520467837,5.153508771929825,3.4722222222222223,3.252923976608188,1.6081871345029242,2.6315789473684217
